ROW_ID,ITEMID,LABEL,LINKSTO
6154,43993,15 mm na phosphate,inputevents_cv
6155,43994,3/4 impact/fiber,inputevents_cv
6156,43997,d 10w bolus,inputevents_cv
6157,43998,anigo intake,inputevents_cv
6158,44000,floor in,inputevents_cv
6159,44001,go-lytely,inputevents_cv
6160,44003,floor out,outputevents
6161,44004,jp drain,outputevents
6162,44008,protonix,inputevents_cv
6163,44010,promote w/ fiber 3/4,inputevents_cv
6164,44015,neuro angio outake,outputevents
6165,44016,thorocentisis,inputevents_cv
6166,44020,baricat ct contrast,inputevents_cv
6167,44021,or ascites,inputevents_cv
6168,44023,readicat,inputevents_cv
6169,44026,peg gravity drain,outputevents
6170,44030,ed output,outputevents
6171,44031,plasma-lyte,inputevents_cv
6172,44033,adjustment,inputevents_cv
6173,44037,dialysate instilled,inputevents_cv
6174,44038,d5w&25meqk+acetate,inputevents_cv
6175,44041,d5w 50 meq ca acetat,inputevents_cv
6176,44042,40k/500ns,inputevents_cv
6177,44043,angio in,inputevents_cv
6178,44045,3/4st promote wfiber,inputevents_cv
6179,44047,40 kcl/500cc,inputevents_cv
6180,44049,angio cryst,inputevents_cv
6181,44050,2/3 str impact/fiber,inputevents_cv
6182,44053,normal saline bolus,inputevents_cv
6183,44055,pd out,outputevents
6184,44056,peritoneal fluid,inputevents_cv
6185,44061,3/4 impact w/ fiber,inputevents_cv
6186,44063,drain out #4 davol,outputevents
6187,44064,plasma phoresis,inputevents_cv
6188,44066,jp left breast,outputevents
6189,44074,pertoneal tap,outputevents
6190,44077,floor ouput,inputevents_cv
6191,44080,ew urine,outputevents
6192,44083,biliary tube flush,outputevents
6193,44088,magnesium,inputevents_cv
6194,44091,1/2na acetate1/2hep,inputevents_cv
6195,44092,1/2na acetate 1/2hep,inputevents_cv
6196,44096,solumedrol 10575/500,inputevents_cv
6197,44098,bile refeed,inputevents_cv
6198,44100,d5w with 3amps nahc3,inputevents_cv
6199,44101,30 mmol na phos,inputevents_cv
6200,44103,er urine out,outputevents
6201,44106,imp/fiberhalf,inputevents_cv
6202,44107,acetylcysteine,inputevents_cv
6203,44109,500ns/kphos30mm,inputevents_cv
6204,44110,rl bolus,inputevents_cv
6205,44112,cbp fluid,inputevents_cv
6206,44115,k+ phosphate,inputevents_cv
6207,44116,methylpred,inputevents_cv
6208,44118,lumbar,inputevents_cv
6209,44122,pd catheter,inputevents_cv
6210,44123,st cath,inputevents_cv
6211,44125,protonix drip,inputevents_cv
6212,44126,fl bolus,inputevents_cv
6213,44127,ur.cc/kg/day,inputevents_cv
6214,44128,ns with folic acid,inputevents_cv
6215,44129,antithymo-globulin,inputevents_cv
6216,44130,malinkot flush,inputevents_cv
6217,44131,ct site,inputevents_cv
6218,44132,procedure urine out,outputevents
6219,44133,mucous fistula,outputevents
6220,44134,chole tube,outputevents
6221,44136,l. pleural tap,outputevents
6222,44139,ep intake,inputevents_cv
6223,44140,thoracentesis tap,outputevents
6224,44141,ogt,inputevents_cv
6225,44142,vac out,outputevents
6226,44144,nipple,inputevents_cv
6227,44145,paracenitis,inputevents_cv
6228,44150,vag bld,inputevents_cv
6229,44154,bm24neosure,outputevents
6230,44155,amino acid 4.25%d5%,inputevents_cv
6231,44156,oxytocin 10 units/lr,inputevents_cv
6232,44157,or emesis,outputevents
6233,44160,bolus,inputevents_cv
6234,44162,kpo4,inputevents_cv
6235,44163,enema,inputevents_cv
6236,44164,or intake,inputevents_cv
6237,44165,aprotinin ml,inputevents_cv
6238,44166,bicarbonate-hco3,inputevents_cv
6239,44167,foley flush,inputevents_cv
6240,44168,cath lab our,inputevents_cv
6241,44169,blood from oral sx,inputevents_cv
6242,44170,peritoneal tap,outputevents
6243,44172,ffp gtt,inputevents_cv
6244,44174,t tube,outputevents
6245,44184,lr bolus,inputevents_cv
6246,44187,blood emesis,outputevents
6247,44188,rep.+dialysate,inputevents_cv
6248,44199,hemodialysis o/p,outputevents
6249,44200,fluid bolus,inputevents_cv
6250,44202,impact w/fiber 2/3,inputevents_cv
6251,44204,foley catheter,inputevents_cv
6252,44207,d51/4 w/40meq kcl,inputevents_cv
6253,44208,r pleural tap,outputevents
6254,44212,ascites,inputevents_cv
6255,44217,vac,inputevents_cv
6256,44219,diaphoresis,inputevents_cv
6257,44220,calcium gluc 40gm,inputevents_cv
6258,44223,octreotide,inputevents_cv
6259,44224,perotoneal fluid,inputevents_cv
6260,44236,e.r. ffp,inputevents_cv
6261,44237,e.r. urine out,outputevents
6262,44240,kayexelate enema,inputevents_cv
6263,44241,d5w via j-tube,outputevents
6264,44244,lactulose enema,inputevents_cv
6265,44246,kpo4 30 mm,inputevents_cv
6266,44259,paracentesis output,outputevents
6267,44261,floor output,outputevents
6268,44263,fluid bolus ns,inputevents_cv
6269,44265,enema,inputevents_cv
6270,44266,stool out,outputevents
6271,44270,hd removal,inputevents_cv
6272,44276,er iv fluid,inputevents_cv
6273,44277,water flush,inputevents_cv
6274,44287,or cryo,inputevents_cv
6275,44289,pigtail flush,inputevents_cv
6276,44291,fistula,outputevents
6277,44292,bicarb 150 meq,inputevents_cv
6278,44294,ice chips,inputevents_cv
6279,44295,hd removed,outputevents
6280,44297,on floor,inputevents_cv
6281,44302,neosure 20 ng,inputevents_cv
6282,44303,sim 28,inputevents_cv
6283,44304,gtube flush,outputevents
6284,44305,barocat,inputevents_cv
6285,44306,methadone,inputevents_cv
6286,44310,f10 in,inputevents_cv
6287,44311,pigtail flush,inputevents_cv
6288,44312,1/2 naac (ua),inputevents_cv
6289,44313,f10 urine,outputevents
6290,44318,impact/fiber/pepto,inputevents_cv
6291,44319,thoracensesis,inputevents_cv
6292,46056,pn d9.5 w/ heparin,inputevents_cv
6293,46057,"pe30,ng",inputevents_cv
6294,46061,d5 0.45n/s+nahco3,inputevents_cv
6295,46063,"pe32, bene po",inputevents_cv
6296,46064,pe32 + beneprotein,inputevents_cv
6297,46065,mucomyst,inputevents_cv
6298,46066,pe26cals/oz,inputevents_cv
6299,46067,n/s +kcl 40meq,inputevents_cv
6300,46068,n/s+kpo4 15mmol,inputevents_cv
6301,46069,pe 32cals,inputevents_cv
6302,46070,ascites fluid draind,outputevents
6303,46071,ostomy,outputevents
6304,46072,vac output,outputevents
6305,45052,e20,inputevents_cv
6306,45055,bm22 ng,outputevents
6307,45057,dsg site,inputevents_cv
6308,45058,hernia,inputevents_cv
6309,45071,r arm serous drain,outputevents
6310,45073,iv fluid bolus,inputevents_cv
6311,45074,pedialyte gt,inputevents_cv
6312,45076,abd fistula,outputevents
6313,45079,500 cc ns bolus,inputevents_cv
6314,45080,epidural gtt,inputevents_cv
6315,45081,enfamil 24 g-tube,outputevents
6316,45082,vag drng,outputevents
6317,45083,tubefeed residual,outputevents
6318,45085,peg tube,outputevents
6319,45090,cryst from floor,inputevents_cv
6320,45091,brbpr in ew,inputevents_cv
6321,45092,pad under packing,inputevents_cv
6322,45094,iv contrast,inputevents_cv
6323,45096,vecuronium drip,inputevents_cv
6324,45097,hd  liters taken off,inputevents_cv
6325,44711,potassium,inputevents_cv
6326,44712,osh input,inputevents_cv
6327,44713,free water q6hrs,inputevents_cv
6328,44714,osh output,outputevents
6329,44715,right arm pouch,outputevents
6330,44719,cerebral drain right,outputevents
6331,44720,drain out #6 t tube,outputevents
6332,44722,ew crystalloids,inputevents_cv
6333,44723,papaverine,inputevents_cv
6334,44724,liver jp x2 combined,outputevents
6335,44725,hep b immune globuln,inputevents_cv
6336,44727,replogle output,outputevents
6337,44728,skin bag,inputevents_cv
6338,44729,jp / brain,outputevents
6339,44730,jp #1 r,outputevents
6340,44731,jp #2 l,outputevents
6341,44732,jp site,outputevents
6342,43177,chest tubes chest tube,outputevents
6343,43178,repogle tube ogt,outputevents
6344,43229,d10 bolus,inputevents_cv
6345,43230,portagen,inputevents_cv
6346,43232,1/2 ns flush,inputevents_cv
6347,43233,tpn d10.5 with hep,inputevents_cv
6348,43235,contrast dye,inputevents_cv
6349,43238,potassium chl. bolus,inputevents_cv
6350,43239,portagen ngt,outputevents
6351,43241,portagen 20 cal po,inputevents_cv
6352,43242,portagen,inputevents_cv
6353,43244,ng out,outputevents
6354,43319,carnation good start,inputevents_cv
6355,43321,d14.5 lytes and hep,inputevents_cv
6356,43322,lipid tubing change,inputevents_cv
6357,43336,penrose drain,outputevents
6358,43346,tpn d13.5 with hepan,inputevents_cv
6359,43348,urine output/kg,outputevents
6360,43354,normal saline flushs,inputevents_cv
6361,43355,urine/k/hr,outputevents
6362,43356,lt. upper ct,inputevents_cv
6363,43357,rt. upper ct,inputevents_cv
6364,43364,kcl infusion,inputevents_cv
6365,43365,urine output/kg/hr,outputevents
6366,43366,ur.cc/kg/hr,inputevents_cv
6367,43367,portagen ng,inputevents_cv
6368,43370,portagen 24,inputevents_cv
6369,43372,24hr urine output,outputevents
6370,43373,urine cc/kg/hr,outputevents
6371,43374,urine cc?kg?hr,outputevents
6372,43379,urinecc/kg/hr,outputevents
6373,43380,urine outpt cc/kg/hr,outputevents
6374,43381,cc/kg/hr,inputevents_cv
6375,43386,bmfspo+2hmf,outputevents
6376,43387,fentanyl bolus:,inputevents_cv
6377,43394,similac,inputevents_cv
6378,43395,3/4 str prosobee,inputevents_cv
6379,43396,spit,outputevents
6380,43403,iv d10w bolus,inputevents_cv
6381,43406,.45 ns,inputevents_cv
6382,43407,rectal irrigation,inputevents_cv
6383,43409,ostomies colostomy,outputevents
6384,43424,pe20 fs po,inputevents_cv
6385,43425,pe20 pg,inputevents_cv
6386,43427,vp shunt drainage,outputevents
6387,43431,urine cc/k/hr,outputevents
6388,43432,similac w/ iron,inputevents_cv
6389,43439,ng ear 30cal,inputevents_cv
6390,43440,po ear30 cal,inputevents_cv
6391,43442,g tube drainage,outputevents
6392,43444,gt vent,inputevents_cv
6393,43458,gt drainage,outputevents
6394,43462,urine,outputevents
6395,43463,bmfsng+ 4 hmf,outputevents
6396,43465,alimentum 28 ng,inputevents_cv
6397,43466,alimentum 28 po,inputevents_cv
6398,43468,bmfspo+ promod+ hmf,outputevents
6399,43469,pe24fsng+promod+hmf,inputevents_cv
6400,43471,d10 bolus,inputevents_cv
6401,43472,ur/kg/hr,inputevents_cv
6402,43474,gt,inputevents_cv
6403,43475,prosobee 20cal gt,inputevents_cv
6404,43477,g tube drainage,outputevents
6405,43485,nutramagen,inputevents_cv
6406,43488,portagen 20cal,inputevents_cv
6407,43489,gastric ph,outputevents
6408,43491,spit,outputevents
6409,43497,pe24+2hmf ng,inputevents_cv
6410,43505,pe24ng+mct+promod,inputevents_cv
6411,43506,pe24ng+2mct+promod,inputevents_cv
6412,43508,enfamil ar,inputevents_cv
6413,43509,enfamil ar 28 cal,inputevents_cv
6414,43514,similac,inputevents_cv
6415,43515,neosure 22,inputevents_cv
6416,43520,ml/kg/day,inputevents_cv
6417,43522,urine cc/kg/hr,outputevents
6418,43526,ur/cc/kg/hr,inputevents_cv
6419,43538,blood removed...,outputevents
6420,43540,pn d10.5w,inputevents_cv
6421,43542,pregestimil 22cal po,inputevents_cv
6422,43547,urcc/kg/day,inputevents_cv
6423,43553,pe22 po,inputevents_cv
6424,43554,spits,outputevents
6425,43558,bmfsng + 4hmf + mct,outputevents
6426,43559,"penrose drain, abd.",outputevents
6427,43567,gastric aspiration,outputevents
6428,42221,er cryst,inputevents_cv
6429,42222,ngt,outputevents
6430,42223,ns w/40kcl,inputevents_cv
6431,42224,farr 5 in,inputevents_cv
6432,42225,baker tube/contrast,outputevents
6433,42230,ns w/40kcl,inputevents_cv
6434,42231,cryst angio,inputevents_cv
6435,42232,thymogloblin,inputevents_cv
6436,42233,"aprotinin 10,000/100",inputevents_cv
6437,42234,hd removal,inputevents_cv
6438,42235,huo angio,inputevents_cv
6439,42238,cc7 crystalloids,inputevents_cv
6440,42239,cc7 prbc,inputevents_cv
6441,42240,solumedrol drip,inputevents_cv
6442,42241,.45ns & 1 amp bicarb,inputevents_cv
6443,42242,angio crystalloid,inputevents_cv
6444,42243,anti-thymocyte globu,inputevents_cv
6445,42244,.45ns + 1 amp bicarb,inputevents_cv
6446,42245,cariporide study,inputevents_cv
6447,42246,cisatricarium cc/hr,inputevents_cv
6448,42248,hd fluid removed,outputevents
6449,42249,brbpr,inputevents_cv
6450,42250,cc7 brbpr,inputevents_cv
6451,42251,bupivicaine/epidural,inputevents_cv
6452,42253,or pleural tap,outputevents
6453,42254,hd out,outputevents
6454,42255,l chest tube #1,outputevents
6455,42256,l chest tube #2,outputevents
6456,42257,l chest tube #3,outputevents
6457,42258,l chest tube #4,outputevents
6458,42259,lt plural ct bag,inputevents_cv
6459,42266,iv fluid farr5,inputevents_cv
6460,42269,bile replacement,inputevents_cv
6461,42270,drain out #3 jejunostomy tube,outputevents
6462,42273,vasopressin unit/min,inputevents_cv
6463,42275,bile refeed,inputevents_cv
6464,42276,angio output,outputevents
6465,42277,insensible loss,inputevents_cv
6466,42279,drain out #5 pigtail,outputevents
6467,42281,ice chips,inputevents_cv
6468,42284,cisatracurium drip,inputevents_cv
6469,42286,calicium gluc gtt,inputevents_cv
6470,44582,250 n/s 15mm na phos,inputevents_cv
6471,44583,pad change,inputevents_cv
6472,44585,methylprednisolone,inputevents_cv
6473,44591,dialysate 4.25%,inputevents_cv
6474,44592,ed output,outputevents
6475,44597,jp r ax,outputevents
6476,44601,potass phosp 15mm,inputevents_cv
6477,44603,gi unit intake,inputevents_cv
6478,44605,mushroom cath,inputevents_cv
6479,44607,naac7.5 st. water,inputevents_cv
6480,44609,na acetate/heparin,inputevents_cv
6481,44610,bupivicaine .1%,inputevents_cv
6482,44612,left antecub pouch,outputevents
6483,44614,sterileh20/naacetate,inputevents_cv
6484,44616,k phos 30mmol,inputevents_cv
6485,44622,jp 1&2,outputevents
6486,44623,pd drainage,outputevents
6487,44625,kphos 15mmol,inputevents_cv
6488,44628,tpn 21 with heprin,inputevents_cv
6489,44631,3/4str impact/fiber,inputevents_cv
6490,44633,ns boluses,inputevents_cv
6491,44635,d50% (50g/100cc),inputevents_cv
6492,44636,jp #1 & #2 to clws,outputevents
6493,44637,lumbar drain,outputevents
6494,44642,er intake,inputevents_cv
6495,44643,er output,outputevents
6496,44645,go lytle,inputevents_cv
6497,44648,d5w + 150meq bicarb,inputevents_cv
6498,44649,jejunostomy,outputevents
6499,44653,octreotide mcg/hr,inputevents_cv
6500,44662,tharacentesis,outputevents
6501,44667,floor iv intake,inputevents_cv
6502,44668,mucomist,inputevents_cv
6503,44670,f10 jp output,outputevents
6504,44671,or ngt,outputevents
6505,44673,elecare,inputevents_cv
6506,44675,1/2 st impact/fiber,inputevents_cv
6507,44676,drain out #2 lt nephrostomy,outputevents
6508,44679,elecare 20 po,inputevents_cv
6509,44683,floor crystalloid,inputevents_cv
6510,44688,c.o. injectate,inputevents_cv
6511,44694,drain out #6 jejunostomy tube,outputevents
6512,44695,40meq in 500cc.,inputevents_cv
6513,44696,sterileh2o+naacetate,inputevents_cv
6514,44697,naac w/hep/uac,inputevents_cv
6515,44698,peritoneal dialysate,inputevents_cv
6516,44699,2/3 st impact /fiber,inputevents_cv
6517,44700,rt thoracentesis,outputevents
6518,44702,ivf in ercp,inputevents_cv
6519,44703,plueravac #2,inputevents_cv
6520,44705,open chest drainage,outputevents
6521,44706,urine output,outputevents
6522,44900,pd ouput,inputevents_cv
6523,44901,dialysis removed,outputevents
6524,44902,plasma-lyte,inputevents_cv
6525,44905,ed blood products,inputevents_cv
6526,44906,gastric output,outputevents
6527,44907,barocat,inputevents_cv
6528,44908,free water po intake,inputevents_cv
6529,44909,gastric residual,outputevents
6530,44911,urine output farr-10,outputevents
6531,44912,pheresis.,inputevents_cv
6532,44913,rt para tap site,outputevents
6533,44914,or output,outputevents
6534,44915,d5lr 40k,inputevents_cv
6535,44916,readi-cat 2,inputevents_cv
6536,44917,ascitic fluid or,inputevents_cv
6537,44918,rituximab,inputevents_cv
6538,44919,plasmaphoresis,inputevents_cv
6539,44920,cardiac output,outputevents
6540,44921,left arm pouch,outputevents
6541,44924,3/4str impact w/fib,inputevents_cv
6542,44925,true urine,outputevents
6543,44927,crrt heparin,inputevents_cv
6544,44930,vomit,outputevents
6545,44931,abdominal tap,outputevents
6546,44932,cc7 intake,inputevents_cv
6547,44933,biliary drain,outputevents
6548,44934,mushroom catheter,inputevents_cv
6549,44936,mucomist 10000/250,inputevents_cv
6550,44937,mvi bag,inputevents_cv
6551,44943,fluid removed dialys,outputevents
6552,44949,gu irrigant,inputevents_cv
6553,44950,cc/cc replacement,inputevents_cv
6554,44952,or albumin,inputevents_cv
6555,44953,or plasmalyte,inputevents_cv
6556,44954,or cvvhdf,inputevents_cv
6557,44956,right jp,outputevents
6558,44958,1/2strength respalor,outputevents
6559,44960,go-lytly,inputevents_cv
6560,44962,40meq k,inputevents_cv
6561,44963,calc gluc,inputevents_cv
6562,44965,cc/cc replacement,inputevents_cv
6563,44966,1/2nss & 100 nahco3,inputevents_cv
6564,44970,cardiac output,outputevents
6565,44971,ogt,inputevents_cv
6566,44972,intake from cc6,inputevents_cv
6567,44973,percutanous drain,outputevents
6568,44974,output from cc6,outputevents
6569,44976,150meq bicarb/1l d5w,inputevents_cv
6570,44979,500n/s 40meq k+,inputevents_cv
6571,44981,farr 2 po intake,inputevents_cv
6572,44984,peritoneal tap,outputevents
6573,44987,d5w nhco3 150,inputevents_cv
6574,44988,pacu output,outputevents
6575,44990,acites,inputevents_cv
6576,44992,g-tube dr/return,outputevents
6577,44995,j tube,outputevents
6578,44999,abdominal fluid,inputevents_cv
6579,45000,pleuritic fluid,outputevents
6580,45003,left arm,inputevents_cv
6581,45005,thorencentesis,outputevents
6582,45012,hemodiaylsis,inputevents_cv
6583,45020,rbc waste,inputevents_cv
6584,45021,mushroom cath,inputevents_cv
6585,45023,methylprednisolone,inputevents_cv
6586,45024,protonix 80mg/250cc,inputevents_cv
6587,45027,leeking skin bags,inputevents_cv
6588,45029,na bicarb,inputevents_cv
6589,45032,1/2str impact,inputevents_cv
6590,45033,r groin site,inputevents_cv
6591,45035,abdominal incision,inputevents_cv
6592,45037,co,inputevents_cv
6593,45038,1/2 str. nepro,inputevents_cv
6594,45041,right thoracentisis,inputevents_cv
6595,45046,menses,inputevents_cv
6596,45047,na phos,inputevents_cv
6597,45051,marcaine right,inputevents_cv
6598,42801,cell saver in or,inputevents_cv
6599,42802,vasopressin  cc/hr.,inputevents_cv
6600,42804,etoh grams/hour,inputevents_cv
6601,42805,multivitamins,inputevents_cv
6602,42809,drain bag old ctsite,outputevents
6603,42810,angio urine out,outputevents
6604,42811,aprotinin cc/hr,inputevents_cv
6605,42812,betadine chest irrig,inputevents_cv
6606,42813,cyclosporin,inputevents_cv
6607,42814,3/4 str impact w/fib,inputevents_cv
6608,42815,peritoneal fluid,inputevents_cv
6609,42816,r chest drain bag,outputevents
6610,42817,med drainage bag,outputevents
6611,42819,r pleural ct # 2,outputevents
6612,42820,ed crystalloid,inputevents_cv
6613,42821,aprotinine,inputevents_cv
6614,42822,dyalisis out,outputevents
6615,42823,drain out #7 jackson pratt,outputevents
