ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
2203,5529,renal diagnost proc nec,other diagnostic procedures on kidney
2204,6061,los excis prostatic les,local excision of lesion of prostate
2205,6062,perineal prostatectomy,perineal prostatectomy
2206,6069,prostatectomy nec,other prostatectomy
2207,6071,percut semin ves aspirat,percutaneous aspiration of seminal vesicle
2208,6072,seminal vesicle incision,incision of seminal vesicle
2209,6073,seminal vesicle excision,excision of seminal vesicle
2210,6079,seminal vesicle op nec,other operations on seminal vesicles
2211,6081,periprostatic incision,incision of periprostatic tissue
2212,6082,periprostatic excision,excision of periprostatic tissue
2213,6091,percut prostatic aspirat,percutaneous aspiration of prostate
2214,6092,injection into prostate,injection into prostate
2215,6093,repair of prostate,repair of prostate
2216,6094,control prostate hemorr,control of (postoperative) hemorrhage of prostate
2217,6095,trans bal dil pros ureth,transurethral balloon dilation of the prostatic urethra
2218,6096,tu destr prostate by mt,transurethral destruction of prostate tissue by microwave thermotherapy
2219,6097,oth tu destr pros - rt,other transurethral destruction of prostate tissue by other thermotherapy
2220,6099,prostatic operation nec,other operations on prostate
2221,610,scrotum & tunica i & d,incision and drainage of scrotum and tunica vaginalis
2222,6111,scrotum & tunica biopsy,biopsy of scrotum or tunica vaginalis
2223,6119,scrot/tunica dx proc nec,other diagnostic procedures on scrotum and tunica vaginalis
2224,6141,suture scrotal lacerat,suture of laceration of scrotum and tunica vaginalis
2225,6142,scrotal fistula repair,repair of scrotal fistula
2226,6149,scrotum/tunic repair nec,other repair of scrotum and tunica vaginalis
2227,6191,percut tunica aspiration,percutaneous aspiration of tunica vaginalis
2228,6192,excision tunica les nec,excision of lesion of tunica vaginalis other than hydrocele
2229,6199,scrotum & tunica op nec,other operations on scrotum and tunica vaginalis
2230,620,incision of testes,incision of testis
2231,6211,closed testicular biopsy,closed [percutaneous] [needle] biopsy of testis
2232,6212,open testicular biopsy,open biopsy of testis
2233,6219,testes dx procedure nec,other diagnostic procedures on testes
2234,622,testicular les destruct,excision or destruction of testicular lesion
2235,634,epididymectomy,epididymectomy
2236,6351,suture cord & epid lacer,suture of laceration of spermatic cord and epididymis
2237,6352,reduction torsion testes,reduction of torsion of testis or spermatic cord
2238,6353,transplant spermat cord,transplantation of spermatic cord
2239,623,unilateral orchiectomy,unilateral orchiectomy
2240,6241,remove both testes,removal of both testes at same operative episode
2241,6242,remove solitary testis,removal of remaining testis
2242,625,orchiopexy,orchiopexy
2243,6261,suture testicular lacer,suture of laceration of testis
2244,6269,testicular repair nec,other repair of testis
2245,627,insert testicular prosth,insertion of testicular prosthesis
2246,6291,aspiration of testes,aspiration of testis
2247,6292,injection into testes,injection of therapeutic substance into testis
2248,6299,testicular operation nec,other operations on testes
2249,6301,spermatic cord/vas biops,"biopsy of spermatic cord, epididymis, or vas deferens"
2250,6309,spermat cord/vas dx nec,"other diagnostic procedures on spermatic cord, epididymis, and vas deferens"
2251,632,excise epididymis cyst,excision of cyst of epididymis
2252,633,excise cord/epid les nec,excision of other lesion or tissue of spermatic cord and epididymis
2253,5717,percutaneous cystostomy,percutaneous cystostomy
2254,5718,other suprapu cystostomy,other suprapubic cystostomy
2255,5719,cystotomy nec,other cystotomy
2256,5721,vesicostomy,vesicostomy
2257,5722,revise clo vesicostomy,revision or closure of vesicostomy
2258,5731,cystoscopy thru stoma,cystoscopy through artificial stoma
2259,5732,cystoscopy nec,other cystoscopy
2260,5733,clos transureth bladd bx,closed [transurethral] biopsy of bladder
2261,5734,open bladder biopsy,open biopsy of bladder
2262,5739,bladder diagnos proc nec,other diagnostic procedures on bladder
2263,5741,tu adhesiolysis bladder,transurethral lysis of intraluminal adhesions
2264,5749,tu destruc bladd les nec,other transurethral excision or destruction of lesion or tissue of bladder
2265,5751,excision of urachus,excision of urachus
2266,5759,bladder les destruct nec,open excision or destruction of other lesion or tissue of bladder
2267,576,partial cystectomy,partial cystectomy
2268,5771,radical cystectomy,radical cystectomy
2269,5779,total cystectomy nec,other total cystectomy
2270,5781,suture bladder lacerat,suture of laceration of bladder
2271,5782,cystostomy closure,closure of cystostomy
2272,5783,enterovesico fist repair,repair of fistula involving bladder and intestine
2273,5784,vesic fistula repair nec,repair of other fistula of bladder
2274,5785,cystourethroplasty,cystourethroplasty and plastic repair of bladder neck
2275,5786,bladder exstrophy repair,repair of bladder exstrophy
2276,5787,bladder reconstruction,reconstruction of urinary bladder
2277,5788,bladder anastomosis nec,other anastomosis of bladder
2278,5789,bladder repair nec,other repair of bladder
2279,5791,bladder sphincterotomy,sphincterotomy of bladder
2280,5792,bladder neck dilation,dilation of bladder neck
2281,5793,control bladd hemorrhage,control of (postoperative) hemorrhage of bladder
2282,5794,insert indwelling cath,insertion of indwelling urinary catheter
2283,5795,replace indwelling cath,replacement of indwelling urinary catheter
2284,5796,implant bladder stimulat,implantation of electronic bladder stimulator
2285,5797,replace bladder stimulat,replacement of electronic bladder stimulator
2286,5798,remove bladder stimulat,removal of electronic bladder stimulator
2287,5799,bladder operation nec,other operations on bladder
2288,580,urethrotomy,urethrotomy
2289,5821,perineal urethroscopy,perineal urethroscopy
2290,5822,urethroscopy nec,other urethroscopy
2291,5823,urethral biopsy,biopsy of urethra
2292,5824,periurethral biopsy,biopsy of periurethral tissue
2293,5829,urethral dx proc nec,other diagnostic procedures on urethra and periurethral tissue
2294,5831,endosc destr urethra les,endoscopic excision or destruction of lesion or tissue of urethra
2295,5839,other destru urethra les,other local excision or destruction of lesion or tissue of urethra
2296,5841,suture urethral lacerat,suture of laceration of urethra
2297,5842,urethrostomy closure,closure of urethrostomy
2298,5843,close ureth fistula nec,closure of other fistula of urethra
2299,5844,urethral reanastomosis,reanastomosis of urethra
2300,5845,hypo-epispadius repair,repair of hypospadias or epispadias
2301,5846,ureth reconstruction nec,other reconstruction of urethra
2302,5847,urethral meatoplasty,urethral meatoplasty
2303,5849,urethral repair nec,other repair of urethra
2304,585,ureth stricture release,release of urethral stricture
2305,586,urethral dilation,dilation of urethra
2306,5891,periurethral incision,incision of periurethral tissue
2307,5892,periurethral excision,excision of periurethral tissue
2308,5893,implt artf urin sphinct,implantation of artificial urinary sphincter [aus]
2309,5899,ureth/periureth op nec,other operations on urethra and periurethral tissue
2310,5900,retroperit dissect nos,"retroperitoneal dissection, not otherwise specified"
2311,5902,periren adhesiolys nec,other lysis of perirenal or periureteral adhesions
2312,5903,lap lys periren/uret adh,laparoscopic lysis of perirenal or periureteral adhesions
2313,5909,periren/ureter incis nec,other incision of perirenal or periureteral tissue
2314,5911,oth lys perives adhesio,other lysis of perivesical adhesions
2315,5912,lap lys perivesureth adh,laparoscopic lysis of perivesical adhesions
2316,5919,perivesical incision nec,other incision of perivesical tissue
2317,5921,periren/ureteral biopsy,biopsy of perirenal or perivesical tissue
2318,5929,periren/uret dx proc nec,"other diagnostic procedures on perirenal tissue, perivesical tissue, and retroperitoneum"
2319,593,urethroves junct plicat,plication of urethrovesical junction
2320,594,suprapubic sling op,suprapubic sling operation
2321,595,retropubic ureth suspens,retropubic urethral suspension
2322,596,paraurethral suspension,paraurethral suspension
2323,5971,levator musc suspension,levator muscle operation for urethrovesical suspension
2324,5972,inject implant urethra,injection of implant into urethra and/or bladder neck
2325,5979,urin incontin repair nec,other repair of urinary stress incontinence
2326,598,ureteral catheterization,ureteral catheterization
2327,5991,periren/vesicle excision,excision of perirenal or perivesical tissue
2328,5992,periren/vesicle op nec,other operations on perirenal or perivesical tissue
2329,5993,replace ureterost tube,replacement of ureterostomy tube
2330,5994,replace cystostomy tube,replacement of cystostomy tube
2331,5995,ultrason fragment-stone,ultrasonic fragmentation of urinary stones
2332,5999,urinary system op nec,other operations on urinary system
2333,600,incision of prostate,incision of prostate
2334,6011,closed prostatic biopsy,closed [percutaneous] [needle] biopsy of prostate
2335,6012,open prostatic biopsy,open biopsy of prostate
2336,6013,clos seminal vesicles bx,closed [percutaneous] biopsy of seminal vesicles
2337,6014,open seminal vesicles bx,open biopsy of seminal vesicles
2338,6015,periprostatic biopsy,biopsy of periprostatic tissue
2339,6018,prostatic dx proced nec,other diagnostic procedures on prostate and periprostatic tissue
2340,6019,semin ves dx proced nec,other diagnostic procedures on seminal vesicles
2341,6021,transureth prostatectomy,transurethral (ultrasound) guided laser induced prostatectomy (tulip)
2342,6029,oth transureth prostatec,other transurethral prostatectomy
2343,603,suprapubic prostatectomy,suprapubic prostatectomy
2344,604,retropubic prostatectomy,retropubic prostatectomy
2345,605,radical prostatectomy,radical prostatectomy
2346,6491,dorsal/lat slit prepuce,dorsal or lateral slit of prepuce
2347,6492,incision of penis,incision of penis
2348,6493,division of penile adhes,division of penile adhesions
2349,6494,fit ext penile prosthes,fitting of external prosthesis of penis
2350,6495,ins noninfl penis prosth,insertion or replacement of non-inflatable penile prosthesis
2351,6496,remove int penile prosth,removal of internal prosthesis of penis
2352,6359,cord & epidid repair nec,other repair of spermatic cord and epididymis
2353,636,vasotomy,vasotomy
2354,6370,male sterilization nos,"male sterilization procedure, not otherwise specified"
2355,6371,ligation of vas deferens,ligation of vas deferens
2356,6372,spermatic cord ligation,ligation of spermatic cord
2357,6373,vasectomy,vasectomy
2358,6381,suture vas & epidid lac,suture of laceration of vas deferens and epididymis
2359,6382,postop vas reconstruct,reconstruction of surgically divided vas deferens
2360,6383,epididymovasostomy,epididymovasostomy
2361,6384,removal vas ligature,removal of ligature from vas deferens
2362,6385,remov vas deferens valve,removal of valve from vas deferens
2363,6389,vas & epididy repair nec,other repair of vas deferens and epididymis
2364,6391,spermatocele aspiration,aspiration of spermatocele
2365,6392,epididymotomy,epididymotomy
2366,6393,spermatic cord incision,incision of spermatic cord
2367,6394,sperm cord adhesiolysis,lysis of adhesions of spermatic cord
2368,6395,insert valve in vas def,insertion of valve in vas deferens
2369,6399,cord/epid/vas ops nec,"other operations on spermatic card, epididymis, and vas deferens"
2370,640,circumcision,circumcision
2371,6411,penile biopsy,biopsy of penis
2372,6419,penile diagnost proc nec,other diagnostic procedures on penis
2373,642,local excis penile les,local excision or destruction of lesion of penis
2374,643,amputation of penis,amputation of penis
2375,6441,suture penile laceration,suture of laceration of penis
2376,6442,release of chordee,release of chordee
2377,6443,construction of penis,construction of penis
2378,6444,reconstruction of penis,reconstruction of penis
2379,6445,replantation of penis,replantation of penis
2380,6449,penile repair nec,other repair of penis
2381,645,sex transformat op nec,"operations for sex transformation, not elsewhere classified"
2382,6563,lap remove ovaries/tubes,laparoscopic removal of both ovaries and tubes at same operative episode
2383,6564,lap remove rem ova/tube,laparoscopic removal of remaining ovary and tube
2384,6571,oth simple suture ovary,other simple suture of ovary
2385,6572,oth reimplant of ovary,other reimplantation of ovary
2386,6573,oth salpingo-oophoroplas,other salpingo-oophoroplasty
2387,6574,lap simple suture ovary,laparoscopic simple suture of ovary
2388,6575,lap reimplant of ovary,laparoscopic reimplantation of ovary
