ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
7688,82331,fx fibula shaft-open,open fracture of shaft of fibula alone
7689,82332,fx shaft tibia w fib-opn,open fracture of shaft of fibula with tibia
7690,82340,torus fracture of tibia,"torus fracture, tibia alone"
7691,82341,torus fracture of fibula,"torus fracture, fibula alone"
7692,82342,torus fx tibia/fibula,"torus fracture, fibula with tibia"
7693,82380,fx tibia nos-closed,closed fracture of unspecified part of tibia alone
7694,82381,fx fibula nos-closed,closed fracture of unspecified part of fibula alone
7695,82382,fx tibia w fibula nos-cl,closed fracture of unspecified part of fibula with tibia
7696,82390,fx tibia nos-open,open fracture of unspecified part of tibia alone
7697,82391,fx fibula nos-open,open fracture of unspecified part of fibula alone
7698,82392,fx tibia w fib nos-open,open fracture of unspecified part of fibula with tibia
7699,8240,fx medial malleolus-clos,"fracture of medial malleolus, closed"
7700,8241,fx medial malleolus-open,"fracture of medial malleolus, open"
7701,8242,fx lateral malleolus-cl,"fracture of lateral malleolus, closed"
7702,8243,fx lateral malleolus-opn,"fracture of lateral malleolus, open"
7703,8244,fx bimalleolar-closed,"bimalleolar fracture, closed"
7704,8245,fx bimalleolar-open,"bimalleolar fracture, open"
7705,8246,fx trimalleolar-closed,"trimalleolar fracture, closed"
7706,8247,fx trimalleolar-open,"trimalleolar fracture, open"
7707,8248,fx ankle nos-closed,"unspecified fracture of ankle, closed"
7708,8249,fx ankle nos-open,"unspecified fracture of ankle, open"
7709,8250,fracture calcaneus-close,"fracture of calcaneus, closed"
7710,8251,fracture calcaneus-open,"fracture of calcaneus, open"
7711,82520,fx foot bone nos-closed,closed fracture of unspecified bone(s) of foot [except toes]
7712,82521,fx astragalus-closed,closed fracture of astragalus
7713,82522,"fx navicular, foot-clos","closed fracture of navicular [scaphoid], foot"
7714,82523,fx cuboid-closed,closed fracture of cuboid
7715,82524,"fx cuneiform, foot-clos","closed fracture of cuneiform, foot"
7716,82525,fx metatarsal-closed,closed fracture of metatarsal bone(s)
7717,82529,fx foot bone nec-closed,other closed fracture of tarsal and metatarsal bones
7718,82530,fx foot bone nos-open,open fracture of unspecified bone(s) of foot [except toes]
7719,82531,fx astragalus-open,open fracture of astragalus
7720,82532,"fx navicular, foot-open","open fracture of navicular [scaphoid], foot"
7721,82533,fx cuboid-open,open fracture of cuboid
7722,82534,"fx cuneiform, foot-open","open fracture of cuneiform, foot"
7723,82535,fx metatarsal-open,open fracture of metatarsal bone(s)
7724,82539,fx foot bone nec-open,other open fracture of tarsal and metatarsal bones
7725,8260,"fx phalanx, foot-closed",closed fracture of one or more phalanges of foot
7726,8261,"fx phalanx, foot-open",open fracture of one or more phalanges of foot
7727,8270,fx lower limb nec-closed,"other, multiple and ill-defined fractures of lower limb, closed"
7728,8271,fx lower limb nec-open,"other, multiple and ill-defined fractures of lower limb, open"
7729,8280,fx legs w arm/rib-closed,"closed multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum"
7730,8281,fx legs w arm/rib-open,"open multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum"
7731,68601,pyoderma gangrenosum,pyoderma gangrenosum
7732,68609,pyoderma nec,other pyoderma
7733,6861,pyogenic granuloma,pyogenic granuloma of skin and subcutaneous tissue
7734,6868,local skin infection nec,other specified local infections of skin and subcutaneous tissue
7735,6869,local skin infection nos,unspecified local infection of skin and subcutaneous tissue
7736,69010,sebrrheic dermatitis nos,"seborrheic dermatitis, unspecified"
7737,69011,seborrhea capitis,seborrhea capitis
7738,69012,sbrheic infantl drmtitis,seborrheic infantile dermatitis
7739,69018,sebrrheic dermatitis nec,other seborrheic dermatitis
7740,6908,erythmtsquamous derm nec,other erythematosquamous dermatosis
7741,6910,diaper or napkin rash,diaper or napkin rash
7742,6918,other atopic dermatitis,other atopic dermatitis and related conditions
7743,6920,detergent dermatitis,contact dermatitis and other eczema due to detergents
7744,6921,oil & grease dermatitis,contact dermatitis and other eczema due to oils and greases
7745,6922,solvent dermatitis,contact dermatitis and other eczema due to solvents
7746,6923,topical med dermatitis,contact dermatitis and other eczema due to drugs and medicines in contact with skin
7747,6924,chemical dermatitis nec,contact dermatitis and other eczema due to other chemical products
7748,6925,topical food dermatitis,contact dermatitis and other eczema due to food in contact with skin
7749,6926,dermatitis due to plant,contact dermatitis and other eczema due to plants [except food]
7750,69270,solar dermatitis nos,unspecified dermatitis due to sun
7751,69271,sunburn,sunburn
7752,69272,act drmtitis solar rdiat,acute dermatitis due to solar radiation
7753,69273,actnc retic actnc grnlma,actinic reticuloid and actinic granuloma
7754,69274,oth chr drmtit solar rad,other chronic dermatitis due to solar radiation
7755,69275,dis sup actnc porokrtsis,disseminated superficial actinic porokeratosis (dsap)
7756,69276,2nd degree sunburn,sunburn of second degree
7757,69277,3rd degree sunburn,sunburn of third degree
7758,69279,oth dermatitis solar rad,other dermatitis due to solar radiation
7759,69281,cosmetic dermatitis,dermatitis due to cosmetics
7760,69282,dermatitis oth radiation,dermatitis due to other radiation
7761,69283,dermatitis metals,dermatitis due to metals
7762,80125,cl skl base fx-deep coma,"closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
7763,80126,cl skul base fx-coma nos,"closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
7764,83941,dislocat coccyx-closed,"closed dislocation, coccyx"
7765,83942,dislocat sacrum-closed,"closed dislocation, sacrum"
7766,83949,dislocat vertebra nec-cl,"closed dislocation, vertebra, other"
7767,83950,disloc vertebra nos-open,"open dislocation, vertebra, unspecified site"
7768,83951,dislocat coccyx-open,"open dislocation, coccyx"
7769,83952,dislocat sacrum-open,"open dislocation, sacrum"
7770,83959,disloc vertebra nec-open,"open dislocation, vertebra,other"
7771,83961,dislocat sternum-closed,"closed dislocation, sternum"
7772,83969,dislocat site nec-closed,"closed dislocation, other location"
7773,83971,dislocation sternum-open,"open dislocation, sternum"
7774,83979,dislocat site nec-open,"open dislocation, other location"
7775,8398,dislocation nec-closed,"closed dislocation, multiple and ill-defined sites"
7776,8399,dislocation nec-open,"open dislocation, multiple and ill-defined sites"
7777,8400,sprain acromioclavicular,acromioclavicular (joint) (ligament) sprain
7778,8401,sprain coracoclavicular,coracoclavicular (ligament) sprain
7779,8402,sprain coracohumeral,coracohumeral (ligament) sprain
7780,8403,sprain infraspinatus,infraspinatus (muscle) (tendon) sprain
7781,8404,sprain rotator cuff,rotator cuff (capsule) sprain
7782,8405,sprain subscapularis,subscapularis (muscle) sprain
7783,8406,sprain supraspinatus,supraspinatus (muscle) (tendon) sprain
7784,8407,sup glenoid labrm lesion,superior glenoid labrum lesion
7785,8408,sprain shoulder/arm nec,sprains and strains of other specified sites of shoulder and upper arm
7786,8409,sprain shoulder/arm nos,sprains and strains of unspecified site of shoulder and upper arm
7787,8410,sprain radial collat lig,radial collateral ligament sprain
7788,8411,sprain ulnar collat lig,ulnar collateral ligament sprain
7789,8412,sprain radiohumeral,radiohumeral (joint) sprain
7790,8413,sprain ulnohumeral,ulnohumeral (joint) sprain
7791,8418,sprain elbow/forearm nec,sprains and strains of other specified sites of elbow and forearm
7792,8419,sprain elbow/forearm nos,sprains and strains of unspecified site of elbow and forearm
7793,84200,sprain of wrist nos,"sprain of wrist, unspecified site"
7794,84201,sprain carpal,sprain of carpal (joint) of wrist
7795,84202,sprain radiocarpal,sprain of radiocarpal (joint) (ligament) of wrist
7796,84209,sprain of wrist nec,other sprains and strains of wrist
7797,84210,sprain of hand nos,"sprain of hand, unspecified site"
7798,84211,sprain carpometacarpal,sprain of carpometacarpal (joint) of hand
7799,84212,sprain metacarpophalang,sprain of metacarpophalangeal (joint) of hand
7800,84213,sprain interphalangeal,sprain of interphalangeal (joint) of hand
7801,84219,sprain of hand nec,other sprains and strains of hand
7802,8430,sprain iliofemoral,iliofemoral (ligament) sprain
7803,8431,sprain ischiocapsular,ischiocapsular (ligament) sprain
7804,8438,sprain hip & thigh nec,sprains and strains of other specified sites of hip and thigh
7805,8439,sprain hip & thigh nos,sprains and strains of unspecified site of hip and thigh
7806,8440,sprain lateral coll lig,sprain of lateral collateral ligament of knee
7807,8441,sprain medial collat lig,sprain of medial collateral ligament of knee
7808,8442,sprain cruciate lig knee,sprain of cruciate ligament of knee
7809,8443,sprain super tibiofibula,"sprain of tibiofibular (joint) (ligament) superior, of knee"
7810,71122,behcet arthritis-up/arm,"arthropathy in behcet's syndrome, upper arm"
7811,71123,behcet arthritis-forearm,"arthropathy in behcet's syndrome, forearm"
7812,71124,behcet arthritis-hand,"arthropathy in behcet's syndrome, hand"
7813,71125,behcet arthritis-pelvis,"arthropathy in behcet's syndrome, pelvic region and thigh"
7814,71126,behcet arthritis-l/leg,"arthropathy in behcet's syndrome, lower leg"
7815,71127,behcet arthritis-ankle,"arthropathy in behcet's syndrome, ankle and foot"
7816,71128,behcet arthritis nec,"arthropathy in behcet's syndrome, other specified sites"
7817,71129,behcet arthritis-mult,"arthropathy in behcet's syndrome, multiple sites"
7818,71130,dysenter arthrit-unspec,"postdysenteric arthropathy, site unspecified"
7819,71131,dysenter arthrit-shlder,"postdysenteric arthropathy, shoulder region"
7820,71132,dysenter arthrit-up/arm,"postdysenteric arthropathy, upper arm"
7821,71133,dysenter arthrit-forearm,"postdysenteric arthropathy, forearm"
7822,71134,dysenter arthrit-hand,"postdysenteric arthropathy, hand"
7823,71135,dysenter arthrit-pelvis,"postdysenteric arthropathy, pelvic region and thigh"
7824,71136,dysenter arthrit-l/leg,"postdysenteric arthropathy, lower leg"
7825,71137,dysenter arthrit-ankle,"postdysenteric arthropathy, ankle and foot"
7826,71138,dysenter arthrit nec,"postdysenteric arthropathy, other specified sites"
7827,71139,dysenter arthrit-mult,"postdysenteric arthropathy, multiple sites"
7828,71140,bact arthritis-unspec,"arthropathy associated with other bacterial diseases, site unspecified"
7829,71141,bact arthritis-shlder,"arthropathy associated with other bacterial diseases, shoulder region"
7830,71142,bact arthritis-up/arm,"arthropathy associated with other bacterial diseases, upper arm"
7831,71143,bact arthritis-forearm,"arthropathy associated with other bacterial diseases, forearm"
7832,71144,bact arthritis-hand,"arthropathy associated with other bacterial diseases, hand"
7833,71145,bact arthritis-pelvis,"arthropathy associated with other bacterial diseases, pelvic region and thigh"
7834,71146,bact arthritis-l/leg,"arthropathy associated with other bacterial diseases, lower leg"
7835,71147,bact arthritis-ankle,"arthropathy associated with other bacterial diseases, ankle and foot"
7836,71148,bact arthritis nec,"arthropathy associated with other bacterial diseases, other specified sites"
7837,71149,bact arthritis-mult,"arthropathy associated with other bacterial diseases, multiple sites"
7838,71150,viral arthritis-unspec,"arthropathy associated with other viral diseases, site unspecified"
7839,71151,viral arthritis-shlder,"arthropathy associated with other viral diseases, shoulder region"
7840,71152,viral arthritis-up/arm,"arthropathy associated with other viral diseases, upper arm"
7841,71153,viral arthritis-forearm,"arthropathy associated with other viral diseases, forearm"
7842,71154,viral arthritis-hand,"arthropathy associated with other viral diseases, hand"
7843,71155,viral arthritis-pelvis,"arthropathy associated with other viral diseases, pelvic region and thigh"
7844,71156,viral arthritis-l/leg,"arthropathy associated with other viral diseases, lower leg"
